action_id,entity_id,action_type,effort_hours,expected_lift_pct,status
ACT0109,AUD009,monitor,27,6.2,Proposed
ACT0110,AUD012,validate,15,21.5,Complete
ACT0111,AUD005,monitor,28,23.7,Proposed
ACT0112,AUD004,prioritize,11,23.7,Ready
ACT0113,AUD002,monitor,40,23.7,In Review
ACT0114,AUD013,automate,36,3.2,Ready
ACT0115,AUD016,monitor,8,17.8,Ready
ACT0116,AUD013,escalate,43,6.6,Complete
ACT0117,AUD014,automate,17,22.8,Proposed
ACT0118,AUD019,monitor,20,11.0,Ready
ACT0119,AUD008,escalate,17,20.3,Complete
ACT0120,AUD031,prioritize,34,12.7,In Review
ACT0121,AUD005,automate,30,19.5,In Review
ACT0122,AUD030,document,38,8.8,In Review
ACT0123,AUD019,escalate,42,2.3,In Review
ACT0124,AUD003,escalate,34,15.9,Proposed
ACT0125,AUD008,validate,7,18.5,Ready
ACT0126,AUD009,automate,22,14.0,Complete
ACT0127,AUD020,validate,12,14.1,Complete
ACT0128,AUD007,validate,41,19.4,Complete
ACT0129,AUD009,prioritize,7,7.8,Complete
ACT0130,AUD027,automate,24,5.4,Complete
ACT0131,AUD017,validate,30,21.5,Complete
ACT0132,AUD013,escalate,7,20.8,In Review
ACT0133,AUD033,monitor,8,9.2,Ready
ACT0134,AUD011,automate,37,13.7,Proposed
ACT0135,AUD006,monitor,12,16.9,Proposed
ACT0136,AUD015,document,10,22.1,Proposed
ACT0137,AUD003,monitor,36,19.8,Ready
ACT0138,AUD025,prioritize,37,16.7,Complete
ACT0139,AUD032,escalate,29,15.5,Complete
ACT0140,AUD036,monitor,4,17.2,Proposed
ACT0141,AUD026,escalate,5,18.4,Ready
ACT0142,AUD027,document,42,11.6,Ready
ACT0143,AUD022,monitor,24,10.0,In Review
ACT0144,AUD005,monitor,22,23.5,In Review
ACT0145,AUD022,monitor,12,15.1,Ready
ACT0146,AUD024,document,43,8.0,Complete
ACT0147,AUD034,prioritize,5,11.2,Ready
ACT0148,AUD025,automate,36,15.3,Proposed
ACT0149,AUD024,validate,6,20.6,Ready
ACT0150,AUD016,document,24,18.3,Ready
ACT0151,AUD027,monitor,17,19.2,In Review
ACT0152,AUD035,document,27,12.3,Ready
ACT0153,AUD009,monitor,21,12.7,Complete
ACT0154,AUD015,validate,35,17.8,In Review
ACT0155,AUD028,document,28,16.2,Proposed
ACT0156,AUD031,monitor,27,14.9,Complete
ACT0157,AUD008,monitor,36,7.5,Proposed
ACT0158,AUD025,escalate,24,7.9,Complete
ACT0159,AUD007,document,16,15.2,Proposed
ACT0160,AUD028,monitor,43,8.1,Proposed
ACT0161,AUD032,escalate,36,15.3,In Review
ACT0162,AUD031,document,27,11.2,Ready
ACT0163,AUD020,document,26,2.1,Ready
ACT0164,AUD029,document,26,21.0,Proposed
ACT0165,AUD021,escalate,4,22.8,Complete
ACT0166,AUD002,validate,29,10.6,Complete
ACT0167,AUD024,escalate,37,12.9,Ready
ACT0168,AUD014,escalate,17,14.3,Proposed
ACT0169,AUD021,escalate,9,11.6,Complete
ACT0170,AUD024,monitor,36,3.3,Complete
ACT0171,AUD018,monitor,13,21.2,Ready
ACT0172,AUD021,validate,35,10.8,Proposed
ACT0173,AUD005,prioritize,15,11.2,Ready
ACT0174,AUD036,document,19,14.6,Ready
ACT0175,AUD001,document,35,18.4,Ready
ACT0176,AUD036,escalate,20,10.9,In Review
ACT0177,AUD014,automate,15,12.4,Complete
ACT0178,AUD025,monitor,44,14.0,Ready
ACT0179,AUD022,monitor,37,17.1,Ready
ACT0180,AUD014,prioritize,8,7.8,Complete
ACT0181,AUD004,document,14,9.5,Proposed
ACT0182,AUD028,document,27,6.2,Proposed
ACT0183,AUD010,document,39,21.2,Ready
ACT0184,AUD003,escalate,31,9.4,In Review
ACT0185,AUD019,validate,32,12.3,Proposed
ACT0186,AUD024,automate,20,7.7,In Review
ACT0187,AUD009,validate,8,9.4,In Review
ACT0188,AUD017,validate,25,17.9,Complete
ACT0189,AUD030,document,36,20.3,In Review
ACT0190,AUD013,automate,29,18.2,In Review
ACT0191,AUD008,escalate,4,10.1,Ready
ACT0192,AUD034,monitor,17,15.2,Ready
ACT0193,AUD036,automate,30,6.9,Proposed
ACT0194,AUD031,validate,16,15.6,Proposed
ACT0195,AUD020,monitor,10,17.3,Ready
ACT0196,AUD024,prioritize,6,7.3,Proposed
ACT0197,AUD002,escalate,6,8.4,In Review
ACT0198,AUD014,validate,9,7.3,Ready
ACT0199,AUD003,validate,4,12.1,In Review
ACT0200,AUD021,escalate,13,8.2,Ready
ACT0201,AUD007,prioritize,29,22.2,Complete
ACT0202,AUD031,prioritize,31,22.9,In Review
ACT0203,AUD022,automate,36,5.4,Complete
ACT0204,AUD017,validate,10,6.9,Complete
ACT0205,AUD026,validate,14,18.9,Proposed
ACT0206,AUD005,monitor,18,4.1,Complete
ACT0207,AUD030,prioritize,30,23.1,Complete
ACT0208,AUD016,automate,35,6.8,Proposed
ACT0209,AUD011,escalate,40,3.4,In Review
ACT0210,AUD012,document,24,17.0,Complete
ACT0211,AUD018,monitor,27,7.5,Ready
ACT0212,AUD025,escalate,39,15.2,Complete
ACT0213,AUD034,validate,15,22.5,Ready
ACT0214,AUD026,monitor,40,4.6,Proposed
ACT0215,AUD011,escalate,4,5.2,In Review
ACT0216,AUD021,escalate,4,18.5,Ready
ACT0217,AUD015,validate,35,22.8,Proposed
ACT0218,AUD033,escalate,33,20.8,Ready
ACT0219,AUD005,automate,7,9.7,Complete
ACT0220,AUD021,validate,8,7.0,Ready
